Year,Month,Source,Producto,Etiqueta,Tamaño,Color,Cajas,Kilos,Importe_Venta
2022,Julio,bod,Tomate Bola,BIG TOM,3 X 4,,18,0.0,0.0
2022,Julio,bod,Tomate Bola,TOMATOES ,3 X 4,,6,0.0,0.0
2022,Julio,bod,Tomate Bola,BIG TOM,4 X 4,,13,0.0,0.0
2022,Julio,bod,Tomate Bola,GENERICA,4 X 4,,31,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,4 X 4,3.5,43,0.0,0.0
2022,Julio,bod,Tomate Bola,TOMATOES ,4 X 4,,91,0.0,0.0
2022,Julio,bod,Tomate Bola,BIG TOM,4 X 5,,46,0.0,0.0
2022,Julio,bod,Tomate Bola,GENERICA,4 X 5,,2,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,4 X 5,3.5,78,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,4 X 5,COLOR 4,185,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,4 X 5,3.5,122,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,4 X 5,COLOR 4,30,0.0,0.0
2022,Julio,bod,Tomate Bola,TOMATOES ,4 X 5,,42,0.0,0.0
2022,Julio,bod,Tomate Bola,GENERICA,5 X 5,,161,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,5 X 5,3.5,70,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,5 X 5,COLOR 4,362,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,5 X 5,3.5,156,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,5 X 5,COLOR 3,65,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,5 X 5,COLOR 4,317,0.0,0.0
2022,Julio,bod,Tomate Bola,TOMATOES ,5 X 5,,59,0.0,0.0
2022,Julio,bod,Tomate Bola,GENERICA,5 X 6,,87,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,5 X 6,3.5,81,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,5 X 6,COLOR 3,53,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,5 X 6,COLOR 4,1229,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,5 X 6,3.5,144,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,5 X 6,COLOR 3,99,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,5 X 6,COLOR 4,858,0.0,0.0
2022,Julio,bod,Tomate Bola,TOMATOES ,5 X 6,,53,0.0,0.0
2022,Julio,bod,Tomate Bola,BIG TOM,6 X 6,,65,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,6 X 6,3.5,145,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,6 X 6,COLOR 4,1431,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,6 X 6,3.5,524,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,6 X 6,COLOR 3,81,0.0,0.0
2022,Julio,bod,Tomate Bola,GREEN LAND,6 X 6,COLOR 4,735,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,6 X 7,3.5,441,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,6 X 7,COLOR 3,70,0.0,0.0
2022,Julio,bod,Tomate Bola,GREAT FARM,6 X 7,COLOR 4,188,0.0,0.0
2022,Julio,bod,Tomate Saladete,MILENIO,2 DA,,530,0.0,0.0
2022,Julio,bod,Tomate Saladete,TOMATOES ,2 DA,,1,0.0,0.0
2022,Julio,bod,Tomate Saladete,SANDIA,2 DA XXL,,152,0.0,0.0
2022,Julio,bod,Tomate Saladete,SANDIA,HUAJI-BOLA,,80,0.0,0.0
2022,Julio,bod,Tomate Saladete,376,LG,COLOR 3,34,0.0,0.0
2022,Julio,bod,Tomate Saladete,376,LG,COLOR 5,60,0.0,0.0
2022,Julio,bod,Tomate Saladete,FRESH VEGETALES,LG,,74,0.0,0.0
2022,Julio,bod,Tomate Saladete,GABO,LG,COLOR 3,277,0.0,0.0
2022,Julio,bod,Tomate Saladete,GENERICA,LG,COLOR 3,35,0.0,0.0
2022,Julio,bod,Tomate Saladete,GENERICA,LG,COLOR 4,55,0.0,0.0
2022,Julio,bod,Tomate Saladete,GREAT FARM,LG,3.5,98,0.0,0.0
2022,Julio,bod,Tomate Saladete,GREEN LAND,LG,3.5,48,0.0,0.0
2022,Julio,bod,Tomate Saladete,GREEN LAND,LG,COLOR 2,22,0.0,0.0
2022,Julio,bod,Tomate Saladete,KF,LG,COLOR 3,100,0.0,0.0
2022,Julio,bod,Tomate Saladete,KING PRODUCE,LG,,345,0.0,0.0
2022,Julio,bod,Tomate Saladete,KING PRODUCE,LG,COLOR 1,144,0.0,0.0
2022,Julio,bod,Tomate Saladete,KING PRODUCE,LG,COLOR 3,177,0.0,0.0
2022,Julio,bod,Tomate Saladete,NPH,LG,,83,0.0,0.0
2022,Julio,bod,Tomate Saladete,PACIFIC,LG,,4,0.0,0.0
2022,Julio,bod,Tomate Saladete,PASO DEL NORTE,LG,COLOR 3,7,0.0,0.0
2022,Julio,bod,Tomate Saladete,PASO DEL NORTE,LG,COLOR 4,2,0.0,0.0
2022,Julio,bod,Tomate Saladete,376,MD,COLOR 3,194,0.0,0.0
2022,Julio,bod,Tomate Saladete,376,MD,COLOR 4,53,0.0,0.0
2022,Julio,bod,Tomate Saladete,376,MD,COLOR 5,60,0.0,0.0
2022,Julio,bod,Tomate Saladete,BIG TOM,MD,,4,0.0,0.0
2022,Julio,bod,Tomate Saladete,GENERICA,MD,,2,0.0,0.0
2022,Julio,bod,Tomate Saladete,GREEN LAND,MD,3.5,9,0.0,0.0
2022,Julio,bod,Tomate Saladete,KING PRODUCE,MD,,64,0.0,0.0
2022,Julio,bod,Tomate Saladete,PASO DEL NORTE,MD,COLOR 3,30,0.0,0.0
2022,Julio,bod,Tomate Saladete,PASO DEL NORTE,MD,COLOR 4,18,0.0,0.0
2022,Julio,bod,Tomate Saladete,RENACER,MD,,35,0.0,0.0
2022,Julio,bod,Tomate Saladete,SAN FERNANDO,MD,COLOR 5,64,0.0,0.0
2022,Julio,bod,Tomate Saladete,SUNBLESS,MD,COLOR 2,46,0.0,0.0
2022,Julio,bod,Tomate Saladete,TOMATOES ,MD,,161,0.0,0.0
2022,Julio,bod,Tomate Saladete,TRIPLE H,MD,,23,0.0,0.0
2022,Julio,bod,Tomate Saladete,GENERICA,PAPEL,COLOR 4,18,0.0,0.0
2022,Julio,bod,Tomate Saladete,AMOS,SM,,31,0.0,0.0
2022,Julio,bod,Tomate Saladete,BIG TOM,SM,,162,0.0,0.0
2022,Julio,bod,Tomate Saladete,GENERICA,SM,COLOR 4,41,0.0,0.0
2022,Julio,bod,Tomate Saladete,KING PRODUCE,SM,,326,0.0,0.0
2022,Julio,bod,Tomate Saladete,KING PRODUCE,SM,COLOR 5,5,0.0,0.0
2022,Julio,bod,Tomate Saladete,MILENIO,SM,,53,0.0,0.0
2022,Julio,bod,Tomate Saladete,PASO DEL NORTE,SM,COLOR 3,1,0.0,0.0
2022,Julio,bod,Tomate Saladete,PASO DEL NORTE,SM,COLOR 4,20,0.0,0.0
2022,Julio,bod,Tomate Saladete,TRIPLE H,SM,,142,0.0,0.0
2022,Julio,bod,Tomate Saladete,GREAT FARM,SSM,COLOR 3,8,0.0,0.0
2022,Julio,bod,Tomate Saladete,376,XL,COLOR 3,16,0.0,0.0
2022,Julio,bod,Tomate Saladete,376,XL,COLOR 4,61,0.0,0.0
2022,Julio,bod,Tomate Saladete,FRESH VEGETALES,XL,,112,0.0,0.0
2022,Julio,bod,Tomate Saladete,GENERICA,XL,,232,0.0,0.0
2022,Julio,bod,Tomate Saladete,GENERICA,XL,COLOR 4,106,0.0,0.0
2022,Julio,bod,Tomate Saladete,KF,XL,COLOR 3,29,0.0,0.0
2022,Julio,bod,Tomate Saladete,KING PRODUCE,XL,,141,0.0,0.0
2022,Julio,bod,Tomate Saladete,NPH,XL,,3,0.0,0.0
2022,Julio,bod,Tomate Saladete,PACIFIC,XL,,9,0.0,0.0
2022,Julio,bod,Tomate Saladete,PASO DEL NORTE,XL,COLOR 4,54,0.0,0.0
2022,Julio,bod,Tomate Saladete,SANDIA,XL,,21,0.0,0.0
2022,Julio,bod,Tomate Saladete,SUNBLESS,XL,COLOR 3,76,0.0,0.0
2022,Julio,bod,Tomate Saladete,AMOS,XXL,,26,0.0,0.0
2022,Julio,bod,Tomate Saladete,BIG TOM,XXL,,15,0.0,0.0
2022,Julio,bod,Tomate Saladete,GENERICA,XXL,,65,0.0,0.0
2022,Julio,bod,Tomate Saladete,SELECT TOMATE ,XXL,,7,0.0,0.0
2022,Julio,bod,Tomate Saladete,TOMATOES ,XXL,,11,0.0,0.0
2022,Agosto,bod,Ajo kgs,SIN ETIQUETA,SIN TAMAÑO,,0,11.55,0.0
2022,Agosto,bod,Cebolla ,SIN ETIQUETA,JB MEX,,5,53.5,0.0
2022,Agosto,bod,Cebolla ,SIN ETIQUETA,LG MEX,,2,525.54,0.0
2022,Agosto,bod,Cebolla ,SIN ETIQUETA,LG SEL,,0,32.0,0.0
2022,Agosto,bod,Cebolla ,SIN ETIQUETA,LM MEX,,18,437.0,0.0
2022,Agosto,bod,Cebolla ,SIN ETIQUETA,LM SELEC,,0,5.0,0.0
2022,Agosto,bod,Cebolla ,SIN ETIQUETA,PP SELEC,,0,33.47,0.0
2022,Agosto,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,6,177.5,0.0
2022,Agosto,bod,Cebolla amarilla,SIN ETIQUETA,LM MEX,,0,9.0,0.0
2022,Agosto,bod,Cebolla amarilla,SIN ETIQUETA,SIN TAMAÑO,,2,62.0,0.0
2022,Agosto,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,30,954.5,0.0
2022,Agosto,bod,Jalapeño Rojo,SIN ETIQUETA,SIN TAMAÑO,,0,324.0,0.0
2022,Agosto,bod,Morron ,KING PRODUCE,LG,,15,0.0,0.0
2022,Agosto,bod,Morron ,TRAVELER PRODUCE,MD,,19,0.0,0.0
2022,Agosto,bod,Morron ,CEDRAL,SM,,6,0.0,0.0
2022,Agosto,bod,Morron ,FRESH VEGETALES,XL,,1,0.0,0.0
2022,Agosto,bod,Tomate Bola,BIG TOM,3 X 4,,9,0.0,0.0
2022,Agosto,bod,Tomate Bola,TOMATOES ,3 X 4,,32,0.0,0.0
2022,Agosto,bod,Tomate Bola,BIG TOM,4 X 4,,36,0.0,0.0
2022,Agosto,bod,Tomate Bola,GENERICA,4 X 4,,11,0.0,0.0
2022,Agosto,bod,Tomate Bola,LA HACIENDA,4 X 4,,3,0.0,0.0
2022,Agosto,bod,Tomate Bola,TOMATOES ,4 X 4,,703,0.0,0.0
2022,Agosto,bod,Tomate Bola,VIVA BAJA,4 X 4,,6,0.0,0.0
2022,Agosto,bod,Tomate Bola,GENERICA,4 X 5,,2,0.0,0.0
2022,Agosto,bod,Tomate Bola,GREEN LAND,4 X 5,COLOR 4,5,0.0,0.0
2022,Agosto,bod,Tomate Bola,LA HACIENDA,4 X 5,,2,0.0,0.0
2022,Agosto,bod,Tomate Bola,TOMATOES ,4 X 5,,134,0.0,0.0
2022,Agosto,bod,Tomate Bola,BIG TOM,5 X 5,,28,0.0,0.0
2022,Agosto,bod,Tomate Bola,GENERICA,5 X 5,,3,0.0,0.0
2022,Agosto,bod,Tomate Bola,TOMATOES ,5 X 5,,45,0.0,0.0
2022,Agosto,bod,Tomate Bola,BIG TOM,5 X 6,,85,0.0,0.0
2022,Agosto,bod,Tomate Bola,CAMPO REAL,5 X 6,,246,0.0,0.0
2022,Agosto,bod,Tomate Bola,MAS,5 X 6,,123,0.0,0.0
2022,Agosto,bod,Tomate Bola,CAMPO REAL,6 X 6,,2,0.0,0.0
2022,Agosto,bod,Tomate Bola,MAS,6 X 6,,99,0.0,0.0
2022,Agosto,bod,Tomate Bola,TOMATOES ,6 X 6,,5,0.0,0.0
2022,Agosto,bod,Tomate Bola,VIVA BAJA,6 X 6,,5,0.0,0.0
2022,Agosto,bod,Tomate Cherry,GENERICA,SIN TAMAÑO,,3,0.0,0.0
2022,Agosto,bod,Tomate Cherry,TOMATOES ,SIN TAMAÑO,,1,0.0,0.0
2022,Agosto,bod,Tomate Saladete,EL SILLAR,HUAJI-BOLA,,70,0.0,0.0
2022,Agosto,bod,Tomate Saladete,RED VALLEY,HUAJI-BOLA,,5,0.0,0.0
2022,Agosto,bod,Tomate Saladete,BARAJAS,LG,,22,0.0,0.0
2022,Agosto,bod,Tomate Saladete,DG,LG,,4,0.0,0.0
2022,Agosto,bod,Tomate Saladete,QUALITY,LG,COLOR 4,41,0.0,0.0
2022,Agosto,bod,Tomate Saladete,BARAJAS,MD,,112,0.0,0.0
2022,Agosto,bod,Tomate Saladete,DG,MD,,18,0.0,0.0
2022,Agosto,bod,Tomate Saladete,EL MOROLENSE,MD,,1,0.0,0.0
2022,Agosto,bod,Tomate Saladete,EL SILLAR,MD,,13,0.0,0.0
2022,Agosto,bod,Tomate Saladete,ESTRELLA,MD,,61,0.0,0.0
2022,Agosto,bod,Tomate Saladete,QUALITY,MD,COLOR 5,66,0.0,0.0
2022,Agosto,bod,Tomate Saladete,RED VALLEY,MD,,4,0.0,0.0
2022,Agosto,bod,Tomate Saladete,QUALITY,PAPEL,COLOR 4,3,0.0,0.0
2022,Agosto,bod,Tomate Saladete,BIG TOM,SM,,2,0.0,0.0
2022,Agosto,bod,Tomate Saladete,DG,SM,,17,0.0,0.0
2022,Agosto,bod,Tomate Saladete,EL MOROLENSE,SM,ROJO,2,0.0,0.0
2022,Agosto,bod,Tomate Saladete,FRESH 2U,SM,,25,0.0,0.0
2022,Agosto,bod,Tomate Saladete,KING PRODUCE,SM,,3,0.0,0.0
2022,Agosto,bod,Tomate Saladete,QUALITY,SM,COLOR 4,29,0.0,0.0
2022,Agosto,bod,Tomate Saladete,RED VALLEY,SM,,3,0.0,0.0
2022,Agosto,bod,Tomate Saladete,SELECT TOMATE ,SM,,6,0.0,0.0
2022,Agosto,bod,Tomate Saladete,SELECT TOMATE ,SSM,,35,0.0,0.0
2022,Agosto,bod,Tomate Saladete,BARAJAS,XL,,3,0.0,0.0
2022,Agosto,bod,Tomate Saladete,BIG TOM,XL,,92,0.0,0.0
2022,Agosto,bod,Tomate Saladete,EL SILLAR,XL,,8,0.0,0.0
2022,Agosto,bod,Tomate Saladete,EXCELLENT,XL,,3,0.0,0.0
2022,Agosto,bod,Tomate Saladete,GENERICA,XL,,5,0.0,0.0
2022,Agosto,bod,Tomate Saladete,GEORGE'S,XL,,14,0.0,0.0
2022,Agosto,bod,Tomate Saladete,GREEN LAND,XL,3.5,2,0.0,0.0
2022,Agosto,bod,Tomate Saladete,NPH,XL,,46,0.0,0.0
2022,Agosto,bod,Tomate Saladete,PASO DEL NORTE,XL,,12,0.0,0.0
2022,Agosto,bod,Tomate Saladete,RED VALLEY,XL,,1,0.0,0.0
2022,Agosto,bod,Tomate Saladete,SELECT TOMATE ,XL,,4,0.0,0.0
2022,Agosto,bod,Tomate Saladete,TRIPLE H,XL,,12,0.0,0.0
2022,Agosto,bod,Tomate Saladete,BIG TOM,XXL,,13,0.0,0.0
2022,Agosto,bod,Tomate Saladete,EL SILLAR,XXL,,4,0.0,0.0
2022,Agosto,bod,Tomate Saladete,RED VALLEY,XXL,,30,0.0,0.0
2022,Agosto,bod,Tomate Saladete,TOMATOES ,XXL,,1,0.0,0.0
2022,Agosto,bod,jalapeño chocolate ,SIN ETIQUETA,SIN TAMAÑO,,6,217.9,0.0
2022,Septiembre,bod,Ajo kgs,SIN ETIQUETA,SIN TAMAÑO,,0,11.0,0.0
2022,Septiembre,bod,Cebolla ,SIN ETIQUETA,COLOSO MEX,,1,14.0,0.0
2022,Septiembre,bod,Cebolla ,SIN ETIQUETA,JB MEX,,1,12.5,0.0
2022,Septiembre,bod,Cebolla ,SIN ETIQUETA,LG MEX,,2,9.0,0.0
2022,Septiembre,bod,Cebolla ,SIN ETIQUETA,LG SEL,,1,23.0,0.0
2022,Septiembre,bod,Cebolla ,SIN ETIQUETA,LM MEX,,8,75.4,0.0
2022,Septiembre,bod,Cebolla ,SIN ETIQUETA,PP SELEC,,6,43.5,0.0
2022,Septiembre,bod,Cebolla Morada,SIN ETIQUETA,LG,,3,2.0,0.0
2022,Septiembre,bod,Cebolla Morada,SIN ETIQUETA,PP SELEC,,6,18.0,0.0
2022,Septiembre,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,3,22.9,0.0
2022,Septiembre,bod,Cebolla amarilla,SIN ETIQUETA,LM MEX,,1,4.0,0.0
2022,Septiembre,bod,Cebolla amarilla,SIN ETIQUETA,SIN TAMAÑO,,2,24.6,0.0
2022,Septiembre,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,10,262.0,0.0
2022,Septiembre,bod,Morron ,CEDRAL,SM,,2,0.0,0.0
2022,Septiembre,bod,Morron ,PLASTICO,SM,,3,0.0,0.0
2022,Septiembre,bod,Morron ,FRESH VEGETALES,XL,,4,0.0,0.0
2022,Septiembre,bod,Pepino,FRESH VEGETALES,LARGE,,3,0.0,0.0
2022,Septiembre,bod,Tomate Bola,BIG TOM,3 X 4,,79,0.0,0.0
2022,Septiembre,bod,Tomate Bola,GENERICA,3 X 4,,339,0.0,0.0
2022,Septiembre,bod,Tomate Bola,GREEN LAND,3 X 4,COLOR 4,2,0.0,0.0
2022,Septiembre,bod,Tomate Bola,TOMATOES ,3 X 4,,170,0.0,0.0
2022,Septiembre,bod,Tomate Bola,TOMATOES ,4 X 3,,51,0.0,0.0
2022,Septiembre,bod,Tomate Bola,BIG TOM,4 X 4,,137,0.0,0.0
2022,Septiembre,bod,Tomate Bola,GENERICA,4 X 4,,1782,0.0,0.0
2022,Septiembre,bod,Tomate Bola,GREAT FARM,4 X 4,COLOR 4,4,0.0,0.0
2022,Septiembre,bod,Tomate Bola,TOMATOES ,4 X 4,,577,0.0,0.0
2022,Septiembre,bod,Tomate Bola,BIG TOM,4 X 5,,113,0.0,0.0
2022,Septiembre,bod,Tomate Bola,GENERICA,4 X 5,,152,0.0,0.0
2022,Septiembre,bod,Tomate Bola,GREAT FARM,4 X 5,COLOR 4,15,0.0,0.0
2022,Septiembre,bod,Tomate Bola,TOMATOES ,4 X 5,,263,0.0,0.0
2022,Septiembre,bod,Tomate Bola,BIG TOM,5 X 5,,184,0.0,0.0
2022,Septiembre,bod,Tomate Bola,GENERICA,5 X 5,,22,0.0,0.0
2022,Septiembre,bod,Tomate Bola,TOMATOES ,5 X 5,,93,0.0,0.0
2022,Septiembre,bod,Tomate Bola,GREEN LAND,5 X 6,COLOR 4,16,0.0,0.0
2022,Septiembre,bod,Tomate Bola,TOMATOES ,5 X 6,,2,0.0,0.0
2022,Septiembre,bod,Tomate Bola,BIG TOM,6 X 6,,16,0.0,0.0
2022,Septiembre,bod,Tomate Cherry,GENERICA,SIN TAMAÑO,,6,0.0,0.0
2022,Septiembre,bod,Tomate Cherry,TOMATOES ,SIN TAMAÑO,,12,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,EL SILLAR,HUAJI-BOLA,,18,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,BERMESÍ,LG,,31,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,CEDRAL,LG,,4,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,DOÑA ESTHER,LG,,143,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,GREEN LAND,LG,COLOR 4,48,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,INTERTOM,LG,,8,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,TRIPLE H,LG,,77,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,GENERICA,MD,,95,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,PASO DEL NORTE,MD,,78,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,ESTRELLA,SM,,66,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,EXCELLENT,SM,,6,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,GENERICA,SM,,3,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,TOMATOES ,SM,,5,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,VIVA BAJA,SM,,65,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,BERMESÍ,XL,,23,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,BIG TOM,XL,,29,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,DOÑA ESTHER,XL,,104,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,FINCADOR,XL,,4,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,GENERICA,XL,,35,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,GREAT FARM,XL,COLOR 4,2,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,INTERTOM,XL,,2,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,PASO DEL NORTE,XL,,16,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,PASO DEL NORTE,XL,COLOR 4,25,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,TOMATOES ,XL,,13,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,CEDRAL,XXL,,12,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,DOÑA ESTHER,XXL,,6,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,EL SILLAR,XXL,,100,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,TOMATOES ,XXL,,44,0.0,0.0
2022,Septiembre,bod,Tomate Saladete,TRIPLE H,XXL,,11,0.0,0.0
2022,Octubre,bod,Ajo kgs,SIN ETIQUETA,SIN TAMAÑO,,0,12.0,0.0
2022,Octubre,bod,Cebolla ,SIN ETIQUETA,COLOSO MEX,,0,4.0,0.0
2022,Octubre,bod,Cebolla ,SIN ETIQUETA,LG MEX,,0,39.0,0.0
2022,Octubre,bod,Cebolla ,SELECTO,LG SEL,,5,12.0,0.0
2022,Octubre,bod,Cebolla ,SIN ETIQUETA,LG SEL,,2,60.8,0.0
2022,Octubre,bod,Cebolla ,SELECTO,LM MEX,,0,36.0,0.0
2022,Octubre,bod,Cebolla ,SIN ETIQUETA,LM MEX,,1,12.0,0.0
2022,Octubre,bod,Cebolla ,SIN ETIQUETA,LM SELEC,,0,31.0,0.0
2022,Octubre,bod,Cebolla ,SIN ETIQUETA,PP SELEC,,1,31.0,0.0
2022,Octubre,bod,Cebolla Morada,SIN ETIQUETA,LG,,3,7.3,0.0
2022,Octubre,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,0,14.0,0.0
2022,Octubre,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,97,2462.2,0.0
2022,Octubre,bod,Morron ,KF,CHOICE,,2,0.0,0.0
2022,Octubre,bod,Morron ,FRESH VEGETALES,SM,,2,0.0,0.0
2022,Octubre,bod,Morron ,PLASTICO,SM,,4,0.0,0.0
2022,Octubre,bod,Morron ,VEGETALES,SM,,11,0.0,0.0
2022,Octubre,bod,Morron ,FRESH VEGETALES,XL,,2,0.0,0.0
2022,Octubre,bod,Pepino,KINGDOM FRESH,LARGE,,3,0.0,0.0
2022,Octubre,bod,Pepino,KINGDOM FRESH,PLAIN,,80,0.0,0.0
2022,Octubre,bod,Tomate Bola,GENERICA,3 X 4,,17,0.0,0.0
2022,Octubre,bod,Tomate Bola,TOMATOES ,3 X 4,,20,0.0,0.0
2022,Octubre,bod,Tomate Bola,CAMPO REAL,4 X 3,,16,0.0,0.0
2022,Octubre,bod,Tomate Bola,TOMATOES ,4 X 3,,117,0.0,0.0
2022,Octubre,bod,Tomate Bola,GENERICA,4 X 4,,16,0.0,0.0
2022,Octubre,bod,Tomate Bola,TOMATOES ,4 X 4,,115,0.0,0.0
2022,Octubre,bod,Tomate Bola,TOMATOES ,5 X 5,,3,0.0,0.0
2022,Octubre,bod,Tomate Bola,GENERICA,5 X 6,,3,0.0,0.0
2022,Octubre,bod,Tomate Cherry,GENERICA,SIN TAMAÑO,,2,0.0,0.0
2022,Octubre,bod,Tomate Cherry,TOMATOES ,SIN TAMAÑO,,3,0.0,0.0
2022,Octubre,bod,Tomate Saladete,VIVA BAJA,2 DA,,95,0.0,0.0
2022,Octubre,bod,Tomate Saladete,SANDIA,3 ERA,,24,0.0,0.0
2022,Octubre,bod,Tomate Saladete,BERMESÍ,LG,,3,0.0,0.0
2022,Octubre,bod,Tomate Saladete,BERMESÍ,LG,3.5,8,0.0,0.0
2022,Octubre,bod,Tomate Saladete,BERMESÍ,LG,COLOR 4,9,0.0,0.0
2022,Octubre,bod,Tomate Saladete,CAYETANO,LG,,45,0.0,0.0
2022,Octubre,bod,Tomate Saladete,ESTRELLA,LG,,27,0.0,0.0
2022,Octubre,bod,Tomate Saladete,FRESH TOMATOES,LG,,2,0.0,0.0
2022,Octubre,bod,Tomate Saladete,LAGUNA YURE,LG,,14,0.0,0.0
2022,Octubre,bod,Tomate Saladete,PASO DEL NORTE,LG,,3,0.0,0.0
2022,Octubre,bod,Tomate Saladete,PASO DEL NORTE,LG,COLOR 3,51,0.0,0.0
2022,Octubre,bod,Tomate Saladete,RED VALLEY,LG,,17,0.0,0.0
2022,Octubre,bod,Tomate Saladete,BERMESÍ,MD,COLOR 3,2,0.0,0.0
2022,Octubre,bod,Tomate Saladete,CEDRAL,MD,,12,0.0,0.0
2022,Octubre,bod,Tomate Saladete,ESTRELLA,MD,,14,0.0,0.0
2022,Octubre,bod,Tomate Saladete,FINCADOR,MD,COLOR 4,11,0.0,0.0
2022,Octubre,bod,Tomate Saladete,GENERICA,MD,,31,0.0,0.0
2022,Octubre,bod,Tomate Saladete,PASO DEL NORTE,MD,,58,0.0,0.0
2022,Octubre,bod,Tomate Saladete,VIVA BAJA,MD,,9,0.0,0.0
2022,Octubre,bod,Tomate Saladete,TOMATOES ,PAPEL,,78,0.0,0.0
2022,Octubre,bod,Tomate Saladete,BERMESÍ,SM,COLOR 4,2,0.0,0.0
2022,Octubre,bod,Tomate Saladete,BIG TOM,SM,,1,0.0,0.0
2022,Octubre,bod,Tomate Saladete,DOÑA ESTHER,SM,,33,0.0,0.0
2022,Octubre,bod,Tomate Saladete,ESTRELLA,SM,,2,0.0,0.0
2022,Octubre,bod,Tomate Saladete,FINCADOR,SM,COLOR 4,31,0.0,0.0
2022,Octubre,bod,Tomate Saladete,GENERICA,SM,,19,0.0,0.0
2022,Octubre,bod,Tomate Saladete,VIVA BAJA,SM,,2,0.0,0.0
2022,Octubre,bod,Tomate Saladete,AG ZEPROMEX ,XL,,20,0.0,0.0
2022,Octubre,bod,Tomate Saladete,BIG TOM,XL,,3,0.0,0.0
2022,Octubre,bod,Tomate Saladete,ESTRELLA,XL,,17,0.0,0.0
2022,Octubre,bod,Tomate Saladete,FINCADOR,XL,,40,0.0,0.0
2022,Octubre,bod,Tomate Saladete,KRAF,XL,,38,0.0,0.0
2022,Octubre,bod,Tomate Saladete,PASO DEL NORTE,XL,,20,0.0,0.0
2022,Octubre,bod,Tomate Saladete,SELECT TOMATE ,XL,,13,0.0,0.0
2022,Octubre,bod,Tomate Saladete,TOMATOES ,XL,,82,0.0,0.0
2022,Octubre,bod,Tomate Saladete,VIVA BAJA,XL,,4,0.0,0.0
2022,Octubre,bod,Tomate Saladete,FRESH TOMATOES,XXL,,21,0.0,0.0
2022,Octubre,bod,Tomate Saladete,KRAF,XXL,,85,0.0,0.0
2022,Noviembre,bod,Ajo kgs,SIN ETIQUETA,SIN TAMAÑO,,0,19.0,0.0
